time,NasalFlow_cmH2O,SpO2_pct,Activity_gps,PosAngle_deg,AudioVolume_dB,cRIP_Flow
13912.5,-0.04318423899371069,92.020107,0.057836,95.723,69.659802,6.226415094339622e-06
13928.4,0.04070767295597484,90.761302,0.067602,95.967152,76.038266,-4.943396226415094e-06
13944.3,-0.0038866100628930813,92.888701,0.066076,95.967152,76.404494,2.930817610062893e-06
13960.2,0.0016170000000000002,91.876582,0.060278,96.02819,73.383116,-8.050314465408805e-07
13976.1,-0.00625251572327044,91.723091,0.059362,96.180785,81.83687,1.2767295597484275e-06
13992.0,0.007121849056603773,91.84838,0.072485,96.211304,74.664913,1.5974842767295597e-06
14007.9,-0.022906088050314466,90.881082,0.059362,96.33338,78.60186,-1.1257861635220126e-06
14023.8,0.01844262264150943,90.84525,0.069738,96.180785,74.634394,1.4088050314465408e-06
14039.7,0.002336421383647799,91.8381,0.066992,96.272342,80.555074,-2.5660377358490568e-06
14055.6,0.0036737044025157237,91.766174,0.067907,96.363899,76.435013,2.9811320754716984e-06
14071.5,-0.005953874213836478,91.861324,0.07157,96.455455,75.549963,5.91194968553459e-07
14087.4,0.006358792452830189,92.016183,0.082251,96.455455,80.64663,2.83018867924528e-07
14103.3,-0.001592345911949686,92.848371,0.059362,96.455455,75.916191,-2.515723270440236e-08
14119.2,-0.01383832075471698,91.769671,0.069128,96.547012,85.316032,3.4088050314465414e-06
14135.1,0.01277008176100629,91.957882,0.056005,96.577531,63.556009,-2.8113207547169814e-06
14151.0,-0.00452374213836478,91.747705,0.067602,96.547012,74.573356,1.6163522012578616e-06
14166.9,0.006342584905660378,92.86897,0.077368,96.638569,74.237647,1.3836477987421392e-07
14182.8,-0.0018916415094339626,92.929153,0.076453,96.638569,74.054534,-9.937106918238992e-07
14198.7,-0.011804729559748428,91.877075,0.075842,96.760645,85.651741,1e-06
14214.6,0.017106037735849056,91.831805,0.065771,96.730126,76.953835,-4.968553459119497e-07
14230.5,-0.009621459119496856,92.868652,0.068518,96.730126,86.414715,4.767295597484277e-06
14246.4,0.0036861509433962266,92.06043,0.070044,96.760645,82.172579,-1.050314465408805e-06
14262.3,0.0027379245283018863,91.816433,0.070044,96.821683,77.594734,-1.9874213836477985e-06
14278.2,-0.0036335345911949696,91.846793,0.226911,90.687371,75.33633,-2.3144654088050315e-06
14294.1,0.000471163522012582,91.775848,0.049901,90.99256,74.054534,1.6289308176100628e-06
14310.0,0.0031419182389937107,91.53132,0.078284,90.931522,68.25593,5.591194968553459e-06
14325.9,-0.014829584905660378,92.243835,0.048986,91.267231,76.709684,-8.23899371069183e-07
14341.8,0.02038711320754717,92.830798,0.077979,91.175674,81.83687,3.773584905660377e-07
14357.7,-0.02066109433962264,93.205358,0.059667,91.29775,82.14206,-1.7924528301886791e-06
14373.6,0.014948943396226416,93.830318,0.051122,91.175674,72.284433,4.358490566037736e-06
14389.5,-0.0028679433962264154,92.49585,0.078284,91.206193,75.153216,-2.3396226415094343e-06
14405.4,-0.0008186918238993708,93.811434,0.058752,91.267231,72.955851,2.138364779874213e-07
14421.3,0.00696845283018868,91.879816,0.108192,91.175674,75.366849,1.2012578616352203e-06
14437.2,-0.011341540880503145,91.849632,0.059057,91.206193,85.346551,3.125786163522013e-06
14453.1,0.00683194968553459,92.384167,0.059667,91.175674,78.113556,-2.157232704402516e-06
14469.0,-0.0002551761006289308,91.848667,0.076453,90.99256,77.747329,2.7484276729559748e-06
14484.9,-0.01519677358490566,87.723206,0.710637,85.193957,93.006812,1.1641509433962263e-05
14500.8,-0.035335930817610064,87.434597,5.431005,96.791164,86.841981,-9.9937106918239e-06
14516.7,0.04267772327044025,92.262571,0.065161,96.394418,70.544852,-3.40251572327044e-06
14532.6,0.003213006289308176,94.77989,0.070349,95.875595,85.804336,3.905660377358491e-06
14548.5,0.0011163962264150943,94.767044,0.070044,95.692481,78.327189,-3.886792452830189e-06
14564.4,0.0012373396226415094,94.813993,0.059972,95.234697,68.500081,6.867924528301888e-06
14580.3,0.004826415094339623,95.861213,0.077673,95.234697,73.077927,-4.515723270440252e-06
14596.2,-0.001791245283018868,94.803726,0.069128,94.960026,75.397368,7.987421383647797e-07
14612.1,0.00234888679245283,93.874762,0.062719,94.898988,78.907049,1.3962264150943399e-06
14628.0,0.0002380062893081761,93.823682,0.068518,94.776912,73.840901,9.433962264150936e-08
14643.9,-0.0007121320754716981,94.844051,0.102089,94.715874,79.670023,-6.289308176100632e-07
14659.8,0.0017092830188679246,93.859421,0.076147,94.25809,72.070801,2.9622641509433963e-06
14675.7,-0.0009496100628930818,93.859674,0.048986,94.197052,76.007747,4.113207547169811e-06
14691.6,0.0007354779874213837,93.911939,0.073401,94.136014,72.742218,-5.39622641509434e-06
14707.5,-0.0012083270440251574,93.854216,0.059972,94.136014,77.442139,1.150943396226415e-06
14723.4,-0.0011646855345911948,93.705754,0.156107,87.788069,68.011778,-6.981132075471697e-07
14739.3,7.464779874213835e-05,94.847636,0.121926,87.45236,80.463517,4.3207547169811325e-06
14755.2,-0.0003904025157232704,94.860387,0.08866,87.238727,81.379086,-1.1320754716981135e-06
14771.1,0.0006151446540880503,94.857567,0.08805,87.208208,74.237647,1.1446540880503145e-06
14787.0,0.00091562893081761,94.787079,0.070654,87.055614,71.399383,-1.3962264150943399e-06
14802.9,-0.00028133333333333336,95.00145,0.067602,87.025095,72.284433,7.547169811320755e-07
14818.8,0.00024358490566037737,95.00145,0.099647,86.933538,70.91108,1.949685534591195e-06
14834.7,0.0003621006289308176,95.00145,0.091102,86.994576,66.394273,-9.937106918238995e-07
14850.6,-0.0004234654088050315,93.851297,0.077063,86.8725,69.324094,5.371069182389937e-06
14866.5,-0.0002513836477987421,93.81701,0.089271,86.903019,70.880561,-3.874213836477987e-06
14882.4,-0.00019779874213836482,93.802795,0.077673,86.811462,73.322078,3.60377358490566e-06
14898.3,0.00031340880503144655,93.84444,0.087745,86.8725,72.68118,-3.113207547169811e-06
14914.2,-0.0003910628930817611,93.867244,0.059972,86.811462,70.514333,1.081761006289308e-06
14930.1,0.0011444150943396227,93.833934,0.07279,86.750424,70.636409,5.974842767295597e-07
14946.0,-0.0010854842767295597,94.979611,0.092017,86.811462,71.735092,2.742138364779874e-06
14961.9,0.000279748427672956,93.618422,0.07218,86.750424,72.772737,-9.81132075471698e-07
14977.8,-0.0008841635220125787,93.589421,0.073401,86.56731,72.864294,4.60377358490566e-06
14993.7,0.0008919811320754718,94.139927,0.070044,86.658867,73.230521,-4.773584905660377e-06
15009.6,0.0005683899371069182,93.019086,0.079505,86.597829,75.733077,7.421383647798741e-07
15025.5,-0.0007819685534591195,94.886988,0.10392,86.719905,80.524555,1.421383647798742e-06
15041.4,0.0007386289308176101,93.924895,0.089881,86.506272,76.801241,5.094339622641509e-07
15057.3,-0.0007544654088050314,93.878082,0.079505,86.56731,74.664913,3.8238993710691826e-06
15073.2,0.0006095849056603774,93.794693,0.083472,86.56731,71.155232,-2.49685534591195e-06
15089.1,-0.0004365345911949686,93.653335,0.081336,86.536791,72.620142,-9.685534591194966e-07
15105.0,0.00017567295597484275,93.853572,0.093543,86.597829,73.200002,4.4025157232704426e-07
15120.9,0.0007380125786163522,93.855392,0.093848,86.597829,74.329204,1.1320754716981131e-06
15136.8,-0.00012354716981132074,93.852664,0.091407,86.56731,74.664913,-2.2012578616352203e-07
15152.7,0.00032966666666666664,93.82965,0.082862,86.56731,74.695432,1.8805031446540877e-06
15168.6,-9.67924528301887e-05,93.837399,0.070349,86.445234,74.664913,2.8050314465408807e-06
15184.5,0.00016508176100628932,93.859378,0.071264,86.506272,78.083037,-1.4842767295597483e-06
15200.4,-8.120754716981134e-05,93.850587,0.074927,86.414715,71.155232,2.1194968553459117e-06
15216.3,-0.0006354088050314466,93.786332,0.089271,86.414715,71.307826,7.61006289308176e-07
15232.2,0.000646993710691824,93.78763,0.07981,86.475753,74.329204,-2.779874213836478e-06
15248.1,5.784276729559747e-05,93.86135,0.089576,86.506272,75.397368,6.226415094339624e-07
15264.0,7.283018867924526e-05,93.798534,0.08866,86.384196,74.878546,2.2893081761006286e-06
15279.9,0.00027046540880503145,93.796457,0.106666,86.384196,75.153216,1.0062893081761005e-06
15295.8,-3.879874213836482e-05,93.797991,0.080725,86.506272,76.801241,-2.20125786163522e-06
15311.7,2.542767295597483e-05,93.832469,0.076758,86.353677,71.155232,3.3459119496855347e-06
15327.6,-0.00023206918238993711,93.951065,0.075537,86.384196,73.718825,-8.930817610062892e-07
15343.5,0.00037955974842767293,93.84022,0.089881,86.323158,73.200002,1.7358490566037736e-06
15359.4,-0.0004926540880503145,93.823199,0.066687,86.292639,73.535711,-1.8427672955974843e-06
15375.3,-0.00028130817610062895,93.765887,0.107887,86.384196,73.26104,7.484276729559748e-07
15391.2,0.0004269245283018868,93.806269,0.082862,86.323158,72.894813,3.4528301886792455e-06
15407.1,0.00033216352201257863,93.749669,0.10514,86.292639,71.826649,6.352201257861636e-07
15423.0,-6.620125786163524e-05,93.752403,0.082556,86.323158,72.68118,-7.610062893081762e-07
15438.9,0.0009381069182389938,93.835776,0.156412,80.799225,72.864294,-2.389937106918239e-06
15454.8,-0.0004907798742138365,93.905667,0.115517,81.195972,75.061659,-9.87421383647799e-07
15470.7,0.0008414842767295597,93.830226,0.094459,80.860263,60.412555,4.226415094339623e-06
15486.6,-0.0009932327044025158,95.827282,0.092628,81.165453,83.942679,1.4654088050314464e-06
15502.5,0.00015947798742138364,92.503124,0.102089,81.043377,74.268166,-1.1320754716981131e-06
15518.4,-0.00013542767295597486,94.895006,0.117348,80.982339,68.652676,9.685534591194966e-07
15534.3,-2.442138364779876e-05,93.145943,0.119484,81.012858,73.138965,2.0062893081761e-06
15550.2,-0.0001135849056603774,94.954756,0.079199,80.982339,74.573356,1.9056603773584906e-06
15566.1,-0.0008841006289308177,93.870738,0.113991,81.012858,71.979244,-2.779874213836478e-06
15582.0,-6.185534591194969e-05,93.49429,0.094154,81.043377,64.441059,5.031446540880518e-08
15597.9,-0.0003336603773584906,93.87822,0.08866,81.073896,67.553993,5.786163522012581e-07
15613.8,-9.616981132075475e-05,93.86823,0.096595,80.799225,65.29559,3.421383647798742e-06
15629.7,8.089308176100628e-05,93.853572,0.08866,80.799225,73.230521,-1.0251572327044021e-06
15645.6,-0.0004015974842767296,94.048558,0.133218,80.95182,69.263056,-8.867924528301887e-07
15661.5,2.6044025157232698e-05,93.865929,0.08805,80.829744,71.674054,2.7610062893081766e-06
15677.4,8.154088050314463e-05,93.843913,0.109413,80.921301,65.387147,-4.2767295597484274e-07
15693.3,3.728301886792456e-05,93.867951,0.116432,80.860263,70.361738,2.773584905660377e-06
15709.2,-0.00012477358490566042,93.841182,0.116432,80.829744,70.148106,-1.471698113207547e-06
15725.1,0.00039448427672955974,93.851108,0.092017,80.95182,75.092178,2.358490566037736e-06
15741.0,7.162264150943395e-05,92.734464,0.099342,80.890782,72.864294,-1.0188679245283019e-06
15756.9,-0.00038545911949685533,93.845143,0.091407,80.860263,73.810382,1.1320754716981151e-07
15772.8,-6.745911949685531e-05,93.88081,0.133828,80.829744,74.75647,7.421383647798743e-07
15788.7,0.00046994968553459117,93.983973,0.074927,80.768706,74.237647,5.786163522012581e-07
15804.6,-6.437106918239e-05,93.899999,0.109108,80.860263,69.629283,1.2075471698113208e-06
15820.5,-0.0002781886792452831,94.001434,0.095069,80.890782,69.354613,1.1949685534591182e-07
15836.4,7.659119496855344e-05,94.001434,0.091102,80.860263,71.124713,1.3522012578616351e-06
15852.3,0.0001800440251572327,94.001434,0.097206,80.860263,69.476688,-2.2767295597484276e-06
15868.2,0.00014762264150943393,94.001434,0.105751,80.860263,70.666928,5.408805031446545e-07
15884.1,-0.0001242012578616352,94.001434,0.110023,80.829744,69.232537,1.1006289308176098e-06
15900.0,-4.252201257861634e-05,94.001434,0.102699,80.799225,70.666928,1.2515723270440253e-06
15915.9,-7.367924528301886e-05,94.001434,0.090797,80.768706,70.544852,1.9433962264150944e-06
15931.8,-0.00021084905660377363,94.001434,0.101478,80.799225,72.68118,2.4528301886792467e-07
15947.7,-0.00040844654088050317,93.985537,0.107277,80.738187,71.582497,-1.188679245283019e-06
15963.6,0.0005977610062893082,93.843977,0.109718,80.799225,70.666928,3.207547169811321e-07
15979.5,-0.00010297484276729563,93.790275,0.0969,80.829744,72.833775,8.80503144654089e-08
15995.4,-0.00016534591194968554,93.881885,0.091102,80.768706,72.406509,5.9748427672956e-07
16011.3,-0.0003604905660377359,93.887748,0.114601,80.829744,72.68118,7.421383647798741e-07
16027.2,0.00032033333333333333,93.978268,0.092933,80.829744,78.144075,2.704402515723271e-07
16043.1,0.00023676100628930815,93.804691,0.132302,80.829744,70.270182,1.1446540880503145e-06
16059.0,-0.0009576729559748429,93.809066,0.104835,80.829744,75.488925,7.735849056603772e-07
16074.9,-0.00018033333333333337,93.793913,0.093238,80.738187,71.887687,-1.8238993710691818e-07
16090.8,-0.00024265408805031446,93.859565,0.080115,80.707668,72.833775,6.037735849056603e-07
16106.7,1.1062893081760993e-05,93.83368,0.118874,80.768706,71.582497,3.081761006289308e-07
16122.6,0.0003433836477987421,93.954741,0.095985,80.707668,71.063675,1.0880503144654086e-06
16138.5,0.0002411698113207547,93.914856,0.104835,80.768706,72.711699,6.981132075471699e-07
16154.4,-0.00018215094339622644,94.001434,0.097816,80.799225,72.68118,-7.358490566037735e-07
16170.3,0.0002685723270440251,93.992008,0.091407,80.738187,72.589623,5.408805031446542e-07
16186.2,-0.00019840251572327043,93.805406,0.103004,80.707668,73.87142,8.050314465408807e-07
16202.1,-0.0002233018867924528,93.859416,0.08866,80.799225,71.063675,2.610062893081761e-06
16218.0,-0.0007351446540880504,93.937355,0.113381,80.799225,73.56623,-1.6603773584905662e-06
16233.9,0.0006326477987421384,93.84451,0.081946,80.768706,73.810382,7.106918238993712e-07
16249.8,-0.000495119496855346,93.821185,0.099037,80.738187,75.244773,1.6729559748427674e-06
16265.7,0.0008695911949685534,93.769923,0.107582,80.799225,73.535711,-7.547169811320757e-08
16281.6,-0.0004340251572327044,92.278537,0.07981,80.738187,77.747329,1.220125786163522e-06
16297.5,0.0004817610062893082,87.107832,0.101173,80.768706,76.312937,1.3144654088050315e-06
16313.4,-7.242767295597487e-05,91.184732,0.114601,80.95182,69.964992,-1.8742138364779872e-06
16329.3,-5.4339622641509446e-05,91.032914,0.107277,80.921301,73.535711,2.9308176100628936e-06
16345.2,-0.0005387547169811321,91.901387,0.084998,80.95182,69.873435,9.308176100628932e-07
16361.1,0.00033153459119496855,90.877331,0.126504,80.799225,71.460421,3.962264150943397e-07
16377.0,0.00039765408805031443,90.771778,0.08042,80.768706,73.596749,-2.704402515723271e-07
16392.9,0.000565314465408805,91.938767,0.095985,80.921301,74.390242,-1.4402515723270437e-06
16408.8,0.00017071698113207544,90.77081,0.076758,80.921301,72.467547,1.031446540880503e-06
16424.7,-8.115723270440252e-05,90.851565,0.090797,80.768706,72.772737,1.3962264150943399e-06
16440.6,0.00034772955974842764,91.9745,0.098121,80.860263,70.056549,1.6163522012578614e-06
16456.5,-0.0003510691823899371,90.819633,0.110329,80.799225,71.399383,6.729559748427674e-07
16472.4,0.0004792893081761006,90.877026,0.088965,80.768706,73.26104,-1.9371069182389933e-06
16488.3,-0.00024701257861635216,90.843767,0.124673,80.799225,74.695432,2.4528301886792453e-06
16504.2,-4.996855345911951e-05,91.835992,0.083167,80.799225,75.702558,-1.3899371069182391e-06
16520.1,0.0006070880503144655,91.852059,0.074316,80.829744,72.833775,2.628930817610063e-06
16536.0,-0.0003162012578616352,91.880779,0.063635,80.829744,75.458406,2.660377358490566e-06
16551.9,-0.0006647295597484277,91.836585,0.087134,80.860263,75.153216,-1.1572327044025157e-06
16567.8,4.103773584905659e-05,92.001404,0.110634,80.799225,70.02603,-2.89308176100629e-07
16583.7,-0.00018839622641509435,92.001404,0.102699,80.860263,70.178625,1.20125786163522e-06
16599.6,-0.000565622641509434,92.001404,0.103614,80.829744,70.33122,-2.220125786163522e-06
16615.5,0.0007142893081761006,91.033269,0.10392,80.768706,69.415651,1.4213836477987423e-06
16631.4,-0.0009414842767295598,91.040226,0.114296,80.829744,73.077927,1.1949685534591195e-06
16647.3,-0.000505685534591195,91.98786,0.08042,80.799225,70.422776,2.0691823899371073e-06
16663.2,0.00033276729559748424,92.001404,0.118874,80.768706,72.68118,-6.603773584905661e-07
16679.1,0.0002093522012578616,90.869028,0.112465,80.738187,72.711699,-5.283018867924527e-07
16695.0,-0.00033113836477987425,90.841124,0.094764,80.860263,80.890782,-3.081761006289308e-07
16710.9,-0.0003729119496855346,91.996392,0.083777,80.768706,72.98637,6.792452830188681e-07
16726.8,0.0002324150943396226,91.917567,0.106361,80.768706,73.016889,3.918238993710692e-06
16742.7,-0.00021959748427672956,91.038469,0.13627,80.799225,70.972118,-2.2641509433962266e-06
16758.6,0.00018503773584905658,90.769026,0.083777,80.799225,72.864294,4.528301886792452e-07
16774.5,7.987421383647773e-06,90.973248,0.09629,80.707668,68.561119,2.49685534591195e-06
16790.4,0.0001601069182389937,90.823062,0.093238,80.768706,72.650661,-1.779874213836478e-06
16806.3,0.0001451446540880503,91.998138,0.108192,80.738187,71.246789,5.849056603773584e-07
16822.2,0.00042320125786163515,91.858143,0.084082,80.829744,71.063675,2.3270440251572326e-07
16838.1,-6.494339622641509e-05,91.84651,0.088965,80.799225,68.957866,7.232704402515724e-07
16854.0,0.00024549685534591193,87.197473,0.095069,80.738187,70.575371,4.654088050314465e-07
16869.9,-0.00012540251572327042,88.745057,0.0969,80.707668,74.786989,1.069182389937107e-06
16885.8,-0.0006329182389937107,91.434806,0.121926,80.829744,79.547948,1.2893081761006293e-06
16901.7,0.0004705408805031446,88.842037,0.086829,80.982339,72.223395,-8.490566037735849e-07
16917.6,-0.00012477358490566037,88.562736,0.083777,80.616111,74.725951,3.924528301886792e-06
16933.5,5.4125786163521965e-05,88.791427,0.114907,80.707668,73.657787,-8.553459119496857e-07
16949.4,0.001047245283018868,88.855739,0.154886,80.64663,72.650661,1.0943396226415095e-06
16965.3,-0.002326132075471698,88.873362,0.153971,79.975213,71.124713,1.308176100628931e-06
16981.2,-0.000576213836477987,87.860104,0.111549,80.494036,77.777848,-3.396226415094339e-06
16997.1,0.0009026037735849056,87.844956,0.118874,80.219365,68.591638,6.138364779874214e-06
17013.0,0.0008571069182389938,88.8623,0.07981,80.219365,70.239663,-3.327044025157233e-06
17028.9,-0.0003374088050314466,88.849605,0.125588,80.097289,71.338345,2.0628930817610066e-06
17044.8,0.0003801572327044025,88.834223,0.107887,80.188846,68.744233,-6.981132075471697e-07
17060.7,-0.0002787672955974843,88.725089,0.109108,80.188846,67.615031,9.245283018867924e-07
17076.6,0.0005316352201257861,87.822352,0.100257,80.127808,65.448185,-1.2641509433962267e-06
17092.5,-0.0009053522012578616,87.798551,0.133218,80.219365,81.745313,1.2767295597484273e-06
17108.4,-0.0019071949685534593,87.826243,0.121315,80.06677,86.933538,1.3471698113207545e-05
17124.3,0.001319622641509434,88.931285,0.357532,80.890782,84.186831,-1.4534591194968555e-05
17140.2,0.000903182389937107,87.864476,0.10392,80.188846,61.572276,1.761006289308176e-06
17156.1,-0.001420930817610063,87.856395,0.089271,80.280403,79.547948,3.169811320754717e-06
17172.0,0.0017336226415094339,88.001343,0.081336,79.914175,76.496051,-2.0817610062893083e-06
17187.9,0.0006370314465408805,88.001343,0.080115,79.853137,68.164373,1.10062893081761e-06
17203.8,-0.0006590251572327044,88.001343,0.100563,80.097289,76.953835,-3.7106918238993707e-07
17219.7,-0.00012545283018867927,86.856259,0.102089,79.853137,82.081022,2.389937106918239e-06
17235.6,-0.0006129874213836478,86.847974,0.094154,79.914175,68.957866,2.270440251572327e-06
17251.5,0.001155062893081761,86.844237,0.103004,79.853137,72.162358,-2.8742138364779876e-06
17267.4,0.0005390880503144654,85.79001,0.630982,79.822618,93.983419,1.873584905660377e-05
17283.3,-0.0022413396226415093,82.115782,0.68317,12.98608,78.052518,-1.6949685534591194e-05
17299.2,0.001231748427672956,87.199287,0.224775,13.535421,61.511238,3.836477987421385e-07
17315.1,4.0974842767295584e-05,95.693252,0.240339,13.779573,61.846947,1.861635220125786e-06
17331.0,0.00022052201257861639,91.697897,0.154276,13.535421,61.816428,-5.471698113207548e-07
17346.9,0.0007074905660377359,93.513181,0.172893,13.779573,60.992416,5.786163522012579e-07
17362.8,-0.0015612138364779875,91.733821,0.197308,13.87113,72.253914,7.421383647798741e-07
17378.7,0.001544691823899371,90.93539,0.292832,13.962687,61.053453,2.70440251572327e-07
17394.6,-0.0020686415094339624,91.750309,0.277878,13.993206,64.288464,1.8679245283018868e-06
17410.5,0.000643251572327044,90.846361,0.211041,13.749054,68.713714,-7.037735849056603e-06
17426.4,-0.00043278616352201255,93.895523,0.206158,5.234262,66.943614,7.742138364779874e-06
17442.3,-0.0018261446540880502,91.910762,0.173808,5.112186,76.343456,2.0251572327044027e-06
17458.2,0.0011438238993710691,87.087082,0.242476,4.71544,73.352597,-1.0754716981132074e-06
17474.1,0.0010796037735849057,89.653143,0.170451,4.990111,69.446169,1.5849056603773585e-06
17490.0,-4.379874213836472e-05,91.850209,0.22508,4.501807,78.357708,1.2578616352201256e-06
17505.9,0.0012330062893081762,91.814893,0.16038,4.745959,73.413635,-3.09433962264151e-06
17521.8,-0.0008722830188679246,92.861072,0.218366,4.532326,69.72084,3.9937106918239e-06
17537.7,0.000589,92.808503,0.137185,4.562845,69.995511,-1.7484276729559748e-06
17553.6,-0.00039477358490566043,93.894706,0.194866,4.593364,75.64152,-1.7232704402515726e-06
17569.5,0.0008751509433962264,92.782195,0.194866,4.684921,67.615031,2.5534591194968554e-06
17585.4,-0.00017345283018867921,94.934769,0.225996,4.837516,72.894813,2.018867924528302e-06
17601.3,-0.0008106163522012579,92.799035,0.229047,4.471288,73.322078,7.672955974842768e-07
17617.2,0.0014873396226415094,90.857264,0.13627,4.654402,69.263056,-1.4591194968553459e-06
17633.1,-0.0006721257861635222,94.120349,0.134744,4.898554,74.268166,3.7610062893081763e-06
17649.0,0.001019132075471698,93.868323,0.173808,4.471288,68.683195,-4.176100628930818e-06
17664.9,0.0003034779874213836,91.748482,0.2498,5.051149,65.905969,1.5849056603773585e-06
17680.8,-0.0018616666666666669,93.738188,0.164958,4.929073,78.266151,4.176100628930818e-06
17696.7,0.0014237610062893082,93.349584,0.236067,4.806997,76.343456,-3.811320754716981e-06
17712.6,0.0006856540880503145,92.806815,0.219587,5.081668,67.828664,1.861635220125786e-06
17728.5,5.8471698113207565e-05,94.036239,0.240339,4.959592,75.366849,1.2830188679245284e-06
17744.4,8.902515723270439e-05,92.613712,0.180827,5.051149,71.887687,-1.4465408805031436e-07
17760.3,-0.0008480188679245283,90.692704,0.20158,4.959592,74.786989,4.9685534591195e-07
17776.2,0.0006282578616352201,88.795129,0.195782,4.990111,75.214254,6.289308176100629e-07
17792.1,-0.0014496289308176102,88.743507,0.20097,4.837516,76.465532,-1.6918238993710695e-06
17808.0,0.0003046729559748429,90.170783,0.251326,4.990111,76.892797,1.9937106918238996e-06
17823.9,-0.0011098301886792454,90.896606,0.156412,4.990111,79.456391,1.6289308176100628e-06
17839.8,0.001752937106918239,92.096094,0.191204,4.959592,78.662898,-9.056603773584904e-07
17855.7,0.001012301886792453,89.982975,0.141763,5.051149,77.41162,1.4905660377358492e-06
17871.6,-0.0007669496855345914,92.845775,0.227521,4.959592,75.275292,4.779874213836477e-07
17887.5,0.0012597421383647798,92.767779,0.234236,4.959592,78.052518,-6.289308176100526e-09
17903.4,-0.017702339622641512,87.445702,1.198635,4.806997,91.725016,5.301886792452829e-06
17919.3,0.007880559748427673,86.089805,1.033833,11.826359,73.810382,-3.20125786163522e-06
17935.2,0.008694779874213836,91.532786,0.150614,11.551689,71.613016,-3.905660377358491e-06
17951.1,0.002381314465408805,95.802789,0.153055,11.734802,68.988385,3.2389937106918236e-06
17967.0,-0.000531308176100629,93.850825,0.186016,11.856878,69.446169,3.811320754716981e-06
17982.9,0.0003739119496855346,93.795984,0.141763,11.826359,74.390242,-2.7169811320754716e-06
17998.8,-0.0015474591194968555,93.869137,0.217145,12.10103,75.549963,2.389937106918239e-06
18014.7,0.000671943396226415,92.755259,0.121621,12.10103,73.047408,3.647798742138364e-07
18030.6,-0.0007813396226415095,91.848029,0.172893,12.192587,79.670023,6.792452830188681e-07
18046.5,0.0003109622641509435,91.930985,0.446342,11.490651,79.242758,-3.805031446540881e-06
18062.4,-0.0030879685534591196,91.829459,0.210126,8.103045,62.762516,5.6540880503144655e-06
18078.3,0.002202383647798742,92.947749,0.207989,8.316678,69.629283,-1.2830188679245284e-06
18094.2,0.0010072955974842767,94.934408,0.160075,8.347197,69.629283,-3.962264150943397e-07
18110.1,-0.003109201257861635,93.836246,0.170756,8.591349,73.474673,8.993710691823898e-07
18126.0,0.001863251572327044,92.852196,0.133523,8.316678,69.049423,-1.1823899371069181e-06
18141.9,-0.0006466226415094339,92.668771,0.189373,8.408235,69.354613,2.7044025157232702e-06
18157.8,-0.006745006289308177,92.894404,0.180827,8.530311,81.470643,3.6855345911949687e-06
18173.7,0.007742798742138366,90.869091,0.150309,8.804982,70.270182,-3.0188679245283018e-06
18189.6,-0.025522572327044024,90.799051,0.206769,8.652387,77.99148,6.792452830188679e-06
18205.5,0.024657540880503145,92.110077,0.146646,8.438754,68.133854,-6.1698113207547176e-06
18221.4,-0.008259345911949685,92.766936,0.171977,8.682906,82.630363,4.60377358490566e-06
18237.3,0.008687295597484277,90.794697,0.192425,8.804982,75.000622,-3.59748427672956e-06
18253.2,-0.0037705911949685532,90.718892,0.178386,8.774463,82.264136,7.735849056603776e-07
18269.1,0.002646295597484277,93.042834,0.191814,8.743944,82.569325,4.0880503144654094e-07
18285.0,-0.008712509433962264,89.287821,0.178691,8.743944,60.351517,5.20754716981132e-06
18300.9,0.002014132075471698,90.56916,0.152445,8.591349,62.182655,-5.477987421383648e-06
18316.8,0.00577522641509434,89.679577,0.169535,8.591349,62.701478,2.2327044025157235e-06
18332.7,-0.0043229748427672954,90.061385,0.211652,8.713425,81.684275,3.7610062893081763e-06
18348.6,0.0036499937106918238,90.071144,0.212262,8.774463,73.627268,-1.861635220125786e-06
18364.5,-0.0032600566037735853,92.843487,0.196697,8.621868,81.531681,1.5534591194968552e-06
18380.4,0.0030695283018867922,90.842856,0.207989,8.682906,77.381101,-1.672955974842767e-06
18396.3,-0.003109194968553459,89.626931,0.234846,8.621868,79.425872,8.176100628930819e-07
18412.2,0.003504132075471698,90.88392,0.132302,8.591349,80.37196,1.0377358490566036e-06
18428.1,-0.01421301886792453,88.815777,0.279404,8.530311,73.749344,3.144654088050348e-08
18444.0,0.008923553459119497,88.72241,0.170756,8.286159,72.406509,8.930817610062895e-07
18459.9,0.004681767295597484,88.690446,0.179302,8.408235,68.133854,4.654088050314466e-07
18475.8,-0.009863408805031447,90.490384,0.175029,8.377716,83.942679,6.41509433962264e-07
18491.7,0.00984937106918239,91.327023,0.218671,8.103045,68.805271,2.8301886792452833e-07
18507.6,-0.0008711132075471697,90.295931,0.25682,8.438754,81.470643,6.540880503144654e-07
18523.5,0.002063396226415094,91.831031,0.236677,8.469273,85.895893,8.238993710691825e-07
18539.4,-0.022048842767295598,89.764399,0.303819,8.347197,76.190861,-3.0754716981132073e-06
18555.3,0.014455867924528302,90.894419,0.137796,6.455021,64.349502,3.1823899371069185e-06
18571.2,0.00740922641509434,86.992224,0.142068,7.095919,63.769642,1.0880503144654088e-06
18587.1,-0.010661358490566037,91.725336,0.180522,7.095919,64.380021,4.132075471698114e-06
18603.0,0.010295069182389937,91.641507,0.205853,6.973844,69.263056,-3.3584905660377357e-06
